article_type,author_names,authorinfo,citation,citation_date,correspondence_author,keywords,titles
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Mohammad K. Nazeeruddin', '1']","['Mohammad K. Nazeeruddin is in the Group for Molecular Engineering of Functional Materials, Institute of Chemical Sciences and Engineering, Swiss Federal Institute of Technology, CH-1951 Sion, Switzerland.']","['Nature', '\n\t\t\t538,', '463–464', '(27 October 2016)', 'doi:10.1038/538463a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t26 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t26 October 2016\t\t\t\t\t\t\t'],['Mohammad K. Nazeeruddin'],"['Renewable energy', 'Materials science', 'Physical chemistry']",In retrospect: Twenty-five years of low-cost solar cells
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Andreas Otte', '1']","['Offenburg University, Germany.']","['Nature', '\n\t\t\t538,', '459', '(27 October 2016)', 'doi:10.1038/538459e', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t26 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t26 October 2016\t\t\t\t\t\t\t'],['Andreas Otte'],"['History', 'Human behaviour']",Measurements: Resistance to SI units pervades medicine
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Hélène Roche', '1']","['Hélène Roche is in the UMR 7055 (PRETECH) of the CNRS, Paris-Nanterre University, 92023 Nanterre, France.']","['Nature', '\n\t\t\t539,', '34–35', '(03 November 2016)', 'doi:10.1038/nature19484', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t'],['Hélène Roche'],"['Animal behaviour', 'Evolution']",Behavioural biology: Stones that could cause ripples
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t538,', '142', '(13 October 2016)', 'doi:10.1038/538142c', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],[],['Quantum information'],Quantum communication: Quantum secret kept for a day
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t538,', '293', '(20 October 2016)', 'doi:10.1038/538293b', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t'],[],['Animal behaviour'],Animal cognition: Bees learn and 'teach' others
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Steve Oppenheimer', '1']","['California State University, Northridge, California, USA.']","['Nature', '\n\t\t\t538,', '171', '(13 October 2016)', 'doi:10.1038/538171b', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],['Steve Oppenheimer'],"['Research management', 'Institutions', 'Education']",Nature Index: University on the rise without PhD students
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tObituary\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Shawn Burgess', '1']","['Shawn Burgess is in the Translational and Functional Genomics Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, Maryland 20892, USA.']","['Nature', '\n\t\t\t538,', '320–321', '(20 October 2016)', 'doi:10.1038/538320a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t'],['Shawn Burgess'],"['Genomics', 'Evolution']",Genomics: A matched set of frog sequences
"['\nNature |\n\t\t\t\t\tFutures\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tTechnology Feature\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Aidan Doyle', '1']","['Aidan Doyle is an Australian writer and computer programmer. He has visited more than 90 countries and his experiences include teaching English in Japan, interviewing ninjas in Bolivia and going ten-pin bowling in North Korea.']","['Nature', '\n\t\t\t538,', '284', '(13 October 2016)', 'doi:10.1038/538284a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],[],[],Galactic Empire Management Consulting: lessons learnt
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Herbert Jaeger', '1']","['Herbert Jaeger is at Jacobs University Bremen, 28759 Bremen, Germany.']","['Nature', '\n\t\t\t538,', '467–468', '(27 October 2016)', 'doi:10.1038/nature19477', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],['Herbert Jaeger'],"['Computer science', 'Neuroscience']",Artificial intelligence: Deep neural reasoning
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t538,', '293', '(20 October 2016)', 'doi:10.1038/538293d', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t'],[],"['Non-coding RNAs', 'Agriculture', 'Molecular biology', 'Plant sciences']",Plant biology: RNA spray fights fungus
"['\nNature |\n\t\t\t\t\tArticle\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrection\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Alex Graves', '1', '*', 'Greg Wayne', '1', '*', 'Malcolm Reynolds', '1', 'Tim Harley', '1', 'Ivo Danihelka', '1', 'Agnieszka Grabska-Barwińska', '1', 'Sergio Gómez Colmenarejo', '1', 'Edward Grefenstette', '1', 'Tiago Ramalho', '1', 'John Agapiou', '1', 'Adrià Puigdomènech Badia', '1', 'Karl Moritz Hermann', '1', 'Yori Zwols', '1', 'Georg Ostrovski', '1', 'Adam Cain', '1', 'Helen King', '1', 'Christopher Summerfield', '1', 'Phil Blunsom', '1', 'Koray Kavukcuoglu', '1', 'Demis Hassabis', '1']","['Google DeepMind, 5 New Street Square, London EC4A 3TW, UK']","['Nature', '\n\t\t\t538,', '471–476', '(27 October 2016)', 'doi:10.1038/nature20101', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t05 January 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t05 January 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']","['Alex Graves', 'Greg Wayne']","['Network models', 'Learning algorithms']",Hybrid computing using a neural network with dynamic external memory
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Ben Belton', '1', 'Simon R. Bush', '2', 'David C. Little', '3']","['Michigan State University, East Lansing, USA.', 'Wageningen University, the Netherlands.', 'University of Stirling, UK.']","['Nature', '\n\t\t\t538,', '171', '(13 October 2016)', 'doi:10.1038/538171d', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],['Ben Belton'],"['Fisheries', 'Economics', 'Developing world']",Aquaculture: Are farmed fish just for the wealthy?
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Tomos Proffitt', '1', '*', 'Lydia V. Luncz', '1', '*', 'Tiago Falótico', '2', 'Eduardo B. Ottoni', '2', 'Ignacio de la Torre', '3', 'Michael Haslam', '1']","['Primate Archaeology Research Group, School of Archaeology, University of Oxford, Dyson Perrins Building, South Parks Road, Oxford OX1 3QY, UK.', 'Institute of Psychology, University of São Paulo, São Paulo, SP 05508-030, Brazil', 'Institute of Archaeology, University College London, 31–34 Gordon Square, London WC1H 0PY, UK']","['Nature', '\n\t\t\t539,', '85–88', '(03 November 2016)', 'doi:10.1038/nature20112', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t15 June 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t', '15 December 2016']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t15 June 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t', '15 December 2016']","['Tomos Proffitt', 'Michael Haslam']","['Archaeology', 'Animal behaviour']",Wild monkeys flake stone tools
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t538,', '143', '(13 October 2016)', 'doi:10.1038/538143a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],[],"['Climate change', 'Ecology', 'Geochemistry']",Ecology: Warmer forests store less carbon
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Colin P. Groves', '1', 'note1']","['Australian National University, Canberra.']","['Nature', '\n\t\t\t538,', '371', '(20 October 2016)', 'doi:10.1038/538317a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t'],['Colin P. Groves'],"['Conservation biology', 'Policy', 'Biodiversity']","Biodiversity: Two African elephant species, not just one"
"['\nNature |\n\t\t\t\t\t ', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t538,', '293', '(20 October 2016)', 'doi:10.1038/538293f', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t'],[],[],Clarification
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Noriyoshi Tsujino', '1', 'Yu Nishihara', '2', 'Daisuke Yamazaki', '1', 'Yusuke Seto', '3', 'Yuji Higo', '4', 'Eiichi Takahashi', '5']","['Institute for Planetary Materials, Okayama University, 827 Yamada, Misasa, Tottori 682-0193, Japan.', 'Geodynamics Research Center, Ehime-University, 2-5 Bunkyo-cho, Matsuyama, Ehime, 790-8577, Japan.', 'Department of Planetology, Kobe University, Kobe 657-8501, Japan.', 'Japan Synchrotron Radiation Research Institute, 1-1-1 Kouto, Sayo, Hyogo 689-5198, Japan.', 'Department of Earth and Planetary Sciences, Tokyo Institute of Technology, 2-12-1 Ookayama, Meguro, Tokyo 152-8551, Japan']","['Nature', '\n\t\t\t539,', '81–84', '(03 November 2016)', 'doi:10.1038/nature19777', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t07 June 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t15 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t17 October 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t07 June 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t15 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t17 October 2016\t\t\t\t\t\t\t']",['Noriyoshi Tsujino'],"['Geophysics', 'Geodynamics', 'Mineralogy']",Mantle dynamics inferred from the crystallographic preferred orientation of bridgmanite
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Laurent Potvin-Trottier', '1', '2', 'Nathan D. Lord', '1', '3', 'Glenn Vinnicombe', '4', 'Johan Paulsson', '1']","['Department of Systems Biology, Harvard Medical School, 200 Longwood Avenue, Boston, Massachusetts 02115, USA', 'Biophysics Program, Harvard University, Cambridge, Massachusetts 02138, USA', 'Department of Molecular and Cellular Biology, Harvard University, Cambridge, Massachusetts 02138, USA', 'Department of Engineering, University of Cambridge, Cambridge CB2 1PZ, UK']","['Nature', '\n\t\t\t538,', '514–517', '(27 October 2016)', 'doi:10.1038/nature19841', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t20 March 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t13 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t20 March 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t13 September 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['Johan Paulsson'],"['Synthetic biology', 'Oscillators', 'Molecular fluctuations']",Synchronous long-term oscillations in a synthetic gene circuit
"['\nNature |\n\t\t\t\t\tCorrection\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tObituary\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t538,', '171', '(13 October 2016)', 'doi:10.1038/538171f', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],[],[],Corrections
"['\nNature |\n\t\t\t\t\tReview\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tReview\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Edward C. Holmes', '1', 'Gytis Dudas', '2', '3', 'Andrew Rambaut', '3', '4', '5', 'Kristian G. Andersen', '6', '7', '8']","['Marie Bashir Institute for Infectious Diseases and Biosecurity, School of Life and Environmental Sciences and Sydney Medical School, Charles Perkins Centre, University of Sydney, Sydney, New South Wales 2006, Australia', 'Fred Hutchinson Cancer Research Center, Seattle, Washington 98109, USA', 'Institute of Evolutionary Biology, Ashworth Laboratories, University of Edinburgh, Edinburgh EH9 3FL, UK', 'Centre for Immunology, Infection and Evolution, University of Edinburgh, Ashworth Laboratories, Edinburgh EH9 3FL, UK', 'Fogarty International Center, National Institutes of Health, MSC 2220 Bethesda, Maryland 20892, USA', 'The Scripps Research Institute, Department of Immunology and Microbial Science, La Jolla, San Diego, California 92037, USA', 'The Scripps Research Institute, Department of Integrative Structural and Computational Biology, La Jolla, San Diego, California 92037, USA', 'Scripps Translational Science Institute, La Jolla, San Diego, California 92037, USA']","['Nature', '\n\t\t\t538,', '193–200', '(13 October 2016)', 'doi:10.1038/nature19790', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t15 January 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t23 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t15 January 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t23 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']","['Edward C. Holmes', 'Kristian G. Andersen']","['Molecular evolution', 'Ebola virus', 'Evolutionary biology']",The evolution of Ebola virus: Insights from the 2013–2016 epidemic
"['\nNature |\n\t\t\t\t\tResearch Highlights\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tResearch Highlights\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t538,', '143', '(13 October 2016)', 'doi:10.1038/538143c', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t'],[],['Astronomy and astrophysics'],Astronomy: Strange fading star probed
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Changsheng Qu', '1', 'Shui Wang', '1', 'Peter Engelund Holm', '2']","['Jiangsu Academy of Environmental Sciences, Nanjing, China.', 'University of Copenhagen, Denmark.']","['Nature', '\n\t\t\t538,', '371', '(20 October 2016)', 'doi:10.1038/538317c', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t19 October 2016\t\t\t\t\t\t\t'],['Changsheng Qu'],"['Funding', 'Technology', 'Policy']",China: Soil clean-up needs cash and clarity
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['John C. K. Chu', '1', 'Tomislav Rovis', '1', '2']","['Department of Chemistry, Colorado State University, Fort Collins, Colorado 80523, USA.', 'Department of Chemistry, Columbia University, New York, New York 10027, USA.']","['Nature', '\n\t\t\t539,', '272–275', '(10 November 2016)', 'doi:10.1038/nature19810', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 March 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 March 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t25 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t12 October 2016\t\t\t\t\t\t\t']",['Tomislav Rovis'],"['Photocatalysis', 'Synthetic chemistry methodology']",Amide-directed photoredox-catalysed C–C bond formation at unactivated sp3 C–H bonds
